"ID","logFC","logCPM","LR","PValue","FDR"
"AL390719.3",1.33867509066207,4.34112179645658,2.86972136863207,0.0902604951026775,0.936628579849929
"AC097450.1",0.959034804240324,5.55587882179914,2.86772148201488,0.0903727321792799,0.936628579849929
"AC103409.1",2.29071877620656,3.4860818818541,2.86404071992362,0.090579698977631,0.936628579849929
"AL136524.1",2.29071877620656,3.4860818818541,2.86404071992362,0.090579698977631,0.936628579849929
"AL157871.2",2.29071877620656,3.4860818818541,2.86404071992362,0.090579698977631,0.936628579849929
"AP001094.3",2.29071877620656,3.4860818818541,2.86404071992362,0.090579698977631,0.936628579849929
"BX470102.1",2.29071877620656,3.4860818818541,2.86404071992362,0.090579698977631,0.936628579849929
"AL845311.1",2.22955974753362,3.51917655884906,2.86167253903216,0.0907131321380994,0.936628579849929
"LINC00449",2.22955974753362,3.51917655884906,2.86167253903216,0.0907131321380994,0.936628579849929
"AC020908.2",2.2958163444926,3.48310403131961,2.86112544128733,0.090743988227735,0.936628579849929
"AC069549.1",2.2958163444926,3.48310403131961,2.86112544128733,0.090743988227735,0.936628579849929
"AC016687.3",-1.0088150329174,8.12528425515045,2.86110950465766,0.0907448872178911,0.936628579849929
"CD27-AS1",1.04524741810133,5.02110451243719,2.86090051419433,0.0907566773285641,0.936628579849929
"AC138904.3",-0.919177874417035,5.91398695489594,2.86080602298366,0.0907620085570198,0.936628579849929
"AC022690.2",2.23341033910283,3.5161649708044,2.8597206700376,0.0908232689476495,0.936628579849929
"AC024075.1",2.23341033910283,3.5161649708044,2.8597206700376,0.0908232689476495,0.936628579849929
"PAN3-AS1",0.996462728372938,5.46265761089412,2.85966519075351,0.0908264015609198,0.936628579849929
"AC093840.2",2.23765884596775,3.51315764350886,2.85790924072328,0.0909256111327921,0.936628579849929
"AP000842.2",2.23765884596775,3.51315764350886,2.85790924072328,0.0909256111327921,0.936628579849929
"MIR600HG",-0.944584838828913,6.10129838958331,2.85580831362157,0.0910444662003048,0.936628579849929
"LINC01661",-1.55817917525516,4.00261652862638,2.85491664833933,0.0910949610660226,0.936628579849929
"AP001011.1",2.13743531208667,3.57607330964239,2.85480934015797,0.0911010399610305,0.936628579849929
"AC008969.1",-0.967684317377358,8.54867020962923,2.8545687461185,0.0911146709597384,0.936628579849929
"AL591368.1",-1.11450740356222,4.75796204487448,2.85288774986915,0.0912099706116045,0.936628579849929
"AC061709.2",-1.56600384128481,3.99401375565253,2.851404054843,0.0912941747128238,0.936628579849929
"LINC00685",1.1542740235766,4.68126455961991,2.84962795616979,0.0913950846085461,0.936628579849929
"AC100801.1",1.17063568747306,4.66358168542389,2.84789255348183,0.0914937993425481,0.936628579849929
"LINC02806",-0.972236060067706,6.60441735673079,2.84280874060376,0.0917836484220327,0.936628579849929
"LINC01505",0.929998312269142,5.94470620556795,2.84128937247262,0.0918704673070432,0.936628579849929
"AC114760.2",1.4794358674319,4.1347095516373,2.83586143561347,0.0921813568359684,0.936628579849929
"AC015813.1",-1.04959214001997,6.94012636371036,2.83195651728862,0.0924057211077211,0.936628579849929
"AC245033.2",1.34366690604751,4.33482976080887,2.83091595720727,0.0924656084827211,0.936628579849929
"AC130371.2",-1.85727345669153,3.8765209846503,2.82966197165324,0.092537835184833,0.936628579849929
"AC004893.2",-1.28985919416991,4.44699525864113,2.828543351059,0.0926023169172858,0.936628579849929
"AL008725.1",1.15219698129417,4.6680285217452,2.81316129686305,0.0934939705046635,0.936628579849929
"AC010618.3",0.935920232739243,5.6077455219274,2.81265264377271,0.0935236146602113,0.936628579849929
"AC010463.2",1.66103297712833,3.95074362667675,2.81052042120358,0.0936479912541229,0.936628579849929
"AC006064.4",0.966060628520372,6.15382045011709,2.81025651568171,0.0936633978703475,0.936628579849929
"LINC01757",-1.04591405626272,4.92432587193285,2.8102561486129,0.0936634193014821,0.936628579849929
"AL031073.2",1.57630138488352,4.05835248646378,2.80979848017812,0.0936901442008843,0.936628579849929
"LINC02513",-1.4461863619206,4.13221512806229,2.80645911004907,0.0938853931917403,0.936628579849929
"AC093765.2",-1.29530203927769,4.45162824444134,2.80632827394086,0.0938930520271823,0.936628579849929
"AC121493.1",2.12142433912018,3.6399460962796,2.80559199789125,0.0939361645556696,0.936628579849929
"AL139237.1",2.12142433912018,3.6399460962796,2.80559199789125,0.0939361645556696,0.936628579849929
"AC026746.1",-0.930962158078776,5.5408832042367,2.80415051361177,0.0940206328015806,0.936628579849929
"AC012485.2",1.50023337556856,4.10118955735712,2.80401070246633,0.0940288298640606,0.936628579849929
"LINC00342",1.02798745544467,5.11608497165729,2.79478436591137,0.0945714881357807,0.936628579849929
"LINC01149",1.44869725091827,4.17233895195251,2.79432842023222,0.094598393354245,0.936628579849929
"AC127540.1",2.12197311014844,3.55788373820452,2.79241580058641,0.0947113472644715,0.936628579849929
"AL445931.1",1.06369263931418,4.87993652575734,2.7921178631425,0.094728955816985,0.936628579849929
"DGCR5",0.924710446894161,6.92887087274119,2.7881628637727,0.0949630401379426,0.936628579849929
"LINC00690",-1.26491885928041,4.53063016886397,2.7877436211362,0.094987890711314,0.936628579849929
"OXCT1-AS1",-1.15817226534811,4.63974875562764,2.78522581877469,0.0951372822364093,0.936628579849929
"AP001619.1",2.15297784333938,3.55977834156841,2.78300274338714,0.0952693990344671,0.936628579849929
"THY1-AS1",1.85782128862574,3.74220770085158,2.78186305943461,0.0953372075963356,0.936628579849929
"AC008674.1",1.10588258224108,4.77029905686465,2.77794275047105,0.0955708584910061,0.936628579849929
"AL512770.1",1.01798625706322,5.0644001614983,2.77780398855089,0.0955791401359419,0.936628579849929
"DPYD-AS1",1.8492562504374,3.74809887326796,2.77285295258863,0.095875141876716,0.936628579849929
"AC002558.2",1.5794658036965,4.03535167133287,2.77114807184289,0.0959773005356983,0.936628579849929
"AC008798.2",-0.966879085468956,6.47099962387198,2.76987783438784,0.0960534918840738,0.936628579849929
"AC009690.2",-1.12538037749312,4.69997057169616,2.76970096204093,0.0960641062609678,0.936628579849929
"AC006007.1",1.84522109765981,3.75104995219934,2.76840730625114,0.09614177935944,0.936628579849929
"AC006511.6",1.84522109765981,3.75104995219934,2.76840730625114,0.09614177935944,0.936628579849929
"AC117422.1",2.11132504903773,3.56990548344967,2.76830192950444,0.0961481093552795,0.936628579849929
"AC010328.3",2.30795592072949,3.45911669359662,2.76821293026334,0.0961534559057273,0.936628579849929
"AC073508.3",2.30795592072949,3.45911669359662,2.76821293026334,0.0961534559057273,0.936628579849929
"AC139149.1",2.30795592072949,3.45911669359662,2.76821293026334,0.0961534559057273,0.936628579849929
"AC023905.1",2.31545664546763,3.45616469264546,2.76492653360866,0.0963511102454549,0.936628579849929
"AC068189.2",2.31545664546763,3.45616469264546,2.76492653360866,0.0963511102454549,0.936628579849929
"LINC02191",2.31545664546763,3.45616469264546,2.76492653360866,0.0963511102454549,0.936628579849929
"AL353784.1",-1.49056517906819,4.05091237642178,2.76123493566374,0.0965736627296809,0.936628579849929
"AC092718.1",-1.10452135505075,4.75671491968173,2.75522879777673,0.0969369480795017,0.936628579849929
"AC244131.2",-1.31962301202386,4.29351340414935,2.75402663118649,0.0970098406842356,0.936628579849929
"AC093525.6",-1.62895743356069,3.91546644863125,2.75253589120421,0.0971003137418294,0.936628579849929
"C5orf38",-0.936991284250869,5.97170302403736,2.75115054269715,0.0971844730428377,0.936628579849929
"AL136040.2",1.26165313284567,4.43570376218829,2.75017989349518,0.0972434869196609,0.936628579849929
"CKMT2-AS1",0.900317182145069,6.45031649030642,2.74945936309435,0.0972873192470259,0.936628579849929
"AL513324.1",1.237624467603,4.46774887182498,2.74899546605134,0.0973155510874984,0.936628579849929
"AL031963.3",1.03850417088763,4.98155715178951,2.7485580904283,0.0973421770681335,0.936628579849929
"AC106738.2",-1.11982316802807,4.70444950547025,2.7426358262462,0.0977034879011749,0.936628579849929
"AC010834.3",0.968468865912386,5.5409036930903,2.74004626116493,0.0978619337196511,0.936628579849929
"AC112491.1",1.56843110467612,4.02287331786881,2.73701105991277,0.0980480031633405,0.936628579849929
"LINC01909",1.61836166820778,3.9541661435016,2.73692477041958,0.098053298677085,0.936628579849929
"AF131216.1",1.02856850134142,5.04277291680508,2.73569320843946,0.0981289126117346,0.936628579849929
"AC040174.1",-1.44472274278077,4.16577508862083,2.73491585546585,0.0981766723195348,0.936628579849929
"SEPTIN4-AS1",1.47645910840485,4.11556414027845,2.73293102577984,0.0982987331285797,0.936628579849929
"AC104574.2",1.55734632458638,4.01162059888309,2.73080658751951,0.0984295628841672,0.936628579849929
"FAM197Y6",1.48874275740044,4.07863085588767,2.72869472657996,0.0985598064006359,0.936628579849929
"AC125603.2",-1.67818402317851,3.84740225586068,2.7284747281729,0.0985733850394152,0.936628579849929
"CDC42-AS1",1.16066327027036,4.63939133023968,2.72615610826308,0.0987166180025451,0.936628579849929
"AL512288.1",0.95473889367251,8.8612994690416,2.72591868891464,0.0987312974182882,0.936628579849929
"AC006460.1",-1.34142742200114,4.30958637475405,2.72529419869194,0.0987699204374873,0.936628579849929
"AL512655.1",2.0986612200055,3.54874237597289,2.72433410073278,0.0988293320450383,0.936628579849929
"AC019257.2",-1.08163944389712,4.75825651953763,2.72353618127073,0.0988787375961811,0.936628579849929
"AC095032.1",1.49412973648828,4.06695209313492,2.7189153425984,0.0991653811144087,0.936628579849929
"ZNF503-AS2",-0.942038821955787,7.38183311314476,2.71791809105367,0.0992273623296785,0.936628579849929
"AC006296.3",0.999302689341646,5.4021825059122,2.71698711704203,0.0992852624288346,0.936628579849929
"AC244453.3",2.15723489911154,3.53730784022159,2.71512195934772,0.0994013732411307,0.936628579849929
"AL031767.1",2.15723489911154,3.53730784022159,2.71512195934772,0.0994013732411307,0.936628579849929
"FP325330.1",2.15723489911154,3.53730784022159,2.71512195934772,0.0994013732411307,0.936628579849929
"AC004522.4",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC004973.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC005154.3",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC005324.4",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC005703.3",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC007535.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC008273.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC012568.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC012645.2",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC018926.2",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC022001.3",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC087501.3",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC090159.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC092954.2",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC114684.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC117473.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AC138057.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AL121917.2",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AL355390.2",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AL590378.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"AL807757.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"BX293535.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"GK-IT1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"LINC00362",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"LINC01891",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"LINC02474",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"Z98747.1",-2.73995472536756,3.05617829114361,2.71379930280404,0.0994838018095579,0.936628579849929
"LINC01210",0.922131643546899,5.66015903907064,2.7137014081762,0.0994899056135173,0.936628579849929
"AC010261.1",2.15281846623676,3.54033544800782,2.71071786403723,0.0996761281135635,0.936628579849929
"AL035250.1",2.15281846623676,3.54033544800782,2.71071786403723,0.0996761281135635,0.936628579849929
"AC044798.3",1.04150330870785,4.88955611768201,2.70644394937736,0.0999435545345819,0.936628579849929
"AC007652.1",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC007922.2",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC008572.1",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC015849.4",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC020719.1",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC022535.1",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC069234.2",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC092910.4",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC099332.2",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC107886.1",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC116348.1",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AC137761.1",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AL162464.2",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"AL391987.4",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"LINC02178",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"LINC02862",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"NRG3-AS1",2.57575366674638,3.08189350452321,2.70635603732638,0.0999490635653104,0.936628579849929
"PCGEM1",2.14863496239271,3.54336727910122,2.70618068368283,0.0999600531358881,0.936628579849929
"TMEM18-DT",-1.01775807156595,5.09697608261883,2.70549408387922,0.100003095664475,0.936628579849929
"AL451127.2",2.14464903872692,3.54640333569552,2.70145313487255,0.100256830848304,0.936628579849929
"AC011978.1",1.16432148221967,7.97521353850941,2.6996654041926,0.100369308525543,0.936628579849929
"AC093503.1",-1.09660941950084,5.70197259655497,2.69751530507912,0.100504767773177,0.936628579849929
"AL139254.1",2.094844556933,3.54263182113967,2.69735226009173,0.10051504797919,0.936628579849929
"LINC00160",2.14082847738663,3.54944361991028,2.69648212778335,0.100569930422049,0.936628579849929
"AC024475.1",2.13714381729597,3.55248813379009,2.69121819570749,0.100902644950028,0.936628579849929
"AC010247.1",-1.18403583924489,4.5644985222346,2.68906896324468,0.10103883598384,0.936628579849929
"AC022154.1",0.922036830734461,5.6278299034369,2.68877046186419,0.101057767090242,0.936628579849929
"AC011462.3",1.07376616910568,4.88220171388689,2.68689460410069,0.101176823692306,0.936628579849929
"AC109466.1",-1.02293538855113,9.96640036180285,2.6783020809975,0.101724135530593,0.936628579849929
"AL161431.1",-0.932948562024674,6.65752815948137,2.67827650513902,0.101725769441654,0.936628579849929
"AC002072.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC004900.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC005261.3",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC006111.3",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC007014.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC007406.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC012065.2",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC012213.4",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC018953.2",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC022034.4",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC022517.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC034234.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC073325.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC073539.3",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC074011.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC079779.4",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC083806.3",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC084116.3",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC091180.4",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC097501.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC100843.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC103808.6",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC103996.3",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC113423.2",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC138956.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC235097.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC244197.2",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AC244517.4",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AF235103.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AL132765.2",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AL135999.3",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AL161714.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AL356157.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AP000534.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AP000553.3",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AP000769.6",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AP001117.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AP005436.1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"LINC02561",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"LINC02707",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"PLCB2-AS1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"SMAD1-AS1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"SNX9-AS1",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"TTTY8",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"TTTY8B",-2.72328042310034,3.05006933987153,2.67185452726492,0.102136946587267,0.936628579849929
"AL591468.1",1.0094266240027,5.32588385826166,2.67164630568626,0.10215030868447,0.936628579849929
"AC078883.1",-0.917256767071677,5.7788609843297,2.67014140302132,0.102246938901189,0.936628579849929
"MIR4500HG",0.894700908508953,6.73957551335502,2.66869563446919,0.10233986627405,0.936628579849929
"MAP4K3-DT",0.896458692554451,6.52189725695472,2.66781777214667,0.102396336314293,0.936628579849929
"AC067969.2",-1.05618648007787,4.82895025102304,2.66654837542348,0.102478052783936,0.936628579849929
"SACS-AS1",-1.16107166906687,4.58018705536451,2.66654492981257,0.102478274689636,0.936628579849929
"AL591428.1",0.992985236275798,5.16234813226425,2.66620713768219,0.10250003187425,0.936628579849929
"AP003086.2",1.35320224905137,4.28552582297413,2.66221306720112,0.102757673385874,0.936628579849929
"LINC02746",1.18132865706333,4.53967851608876,2.65906510090324,0.102961235436887,0.936628579849929
"AF067845.1",-0.979765400400234,5.13624206087563,2.65561282758003,0.103184982865744,0.936628579849929
"AJ011931.2",-0.879747183613256,6.63252311536786,2.65532726120817,0.103203514701119,0.936628579849929
"AL138830.1",1.7990935175563,3.79528392730139,2.65373334944894,0.103307018571477,0.936628579849929
"AL022097.1",1.81424905676951,3.78974319519842,2.65330997156805,0.103334530561573,0.936628579849929
"RMDN2-AS1",1.26299495025514,4.46483475455917,2.64973975049344,0.103566850316676,0.936628579849929
"AC083795.2",1.61310020383238,3.93656495358401,2.64760759814584,0.103705865403579,0.936628579849929
"PTPRD-AS1",0.911323553931913,5.54058376594521,2.64614369862465,0.103801429078513,0.936628579849929
"AC013553.3",1.43214284921024,4.1480158994623,2.64490327656769,0.103882479564669,0.936628579849929
"AC009542.1",-1.26460440120022,4.54436449310722,2.6444727947579,0.103910623896144,0.936628579849929
"AL359962.3",-1.41182150064278,4.20750030278888,2.63995273860698,0.10420664385384,0.936628579849929
"AC003070.1",-1.08903391951069,4.70406321469138,2.63924890223344,0.104252821374894,0.936628579849929
"LINC02284",-0.915225390251158,5.49744181680312,2.63470922761508,0.104551200836857,0.936628579849929
"AC009396.3",1.55607438496112,4.03907061068978,2.6343090626585,0.104577547333475,0.936628579849929
"AC007877.1",1.56089185050195,4.0364098977138,2.63349124521736,0.104631414314417,0.936628579849929
"AL035694.1",1.43149143443943,4.14534124849519,2.63239318991791,0.104703787466479,0.936628579849929
"AC007403.1",-1.57980159267266,3.93669925070932,2.63229342577047,0.104710365668554,0.936628579849929
"LMF1-AS1",0.948178971395802,5.45465146556557,2.62937205986859,0.104903194254154,0.936628579849929
"LINC02174",-1.51972091294347,3.97462962905315,2.6292197217259,0.104913260201233,0.936628579849929
"AC139795.2",-1.45392088196555,4.06435158045965,2.62655352599364,0.105089604134492,0.936628579849929
"AC115284.4",1.07962668964082,4.75329900412328,2.62582550511123,0.105137812351433,0.936628579849929
"AC073263.2",-0.995057636137024,5.34512522349833,2.62393428437317,0.105263158841568,0.936628579849929
"LINC02213",-1.16160611658551,4.53057443751722,2.62121486321064,0.105443684050468,0.936628579849929
"C4A-AS1",-1.09322894076456,4.74055583835291,2.62114790993034,0.105448132934464,0.936628579849929
"C4B-AS1",-1.09322894076456,4.74055583835291,2.62114790993034,0.105448132934464,0.936628579849929
"AC107021.1",-2.17562057473841,3.43192450802787,2.62028693831846,0.105505360760619,0.936628579849929
"AP006333.1",-2.17562057473841,3.43192450802787,2.62028693831846,0.105505360760619,0.936628579849929
"AC114485.1",-1.89944769604557,3.62238501401396,2.6181342904865,0.105648593905854,0.936628579849929
"DNAH8-AS1",-1.89944769604557,3.62238501401396,2.6181342904865,0.105648593905854,0.936628579849929
"ZNF561-AS1",0.886550196689264,5.81036805450207,2.61807283375833,0.105652686249784,0.936628579849929
"AL390862.1",-2.16438325012029,3.4441174136697,2.61763638933021,0.105681753660916,0.936628579849929
"AC008056.1",-2.1825996902726,3.42586114657763,2.61753882315268,0.105688252814751,0.936628579849929
"AL031673.1",-2.1825996902726,3.42586114657763,2.61753882315268,0.105688252814751,0.936628579849929
"AC124864.2",0.057616776404472,3.32949913043058,2.61623941753526,0.105774851621799,0.936628579849929
"PTPRT-AS1",1.55397547338796,4.0183140107333,2.61061591361534,0.106150527693759,0.936628579849929
"AC124017.1",-1.07074300801557,4.93665124376941,2.60965841659723,0.106214638576386,0.936628579849929
"AC017116.2",1.30314489924515,4.30604568010604,2.60785584117048,0.10633544841588,0.936628579849929
"AL590399.5",1.56912299294125,3.94695930233969,2.60715319298429,0.106382581195629,0.936628579849929
"AC121757.2",-1.76963077048976,3.72130588986853,2.6064080108715,0.106432592137892,0.936628579849929
"AL683807.2",-1.07665069583705,4.99084347197687,2.60415437157177,0.106583996225142,0.936628579849929
"AC078909.2",1.98642491891784,3.6348032619521,2.60409738547205,0.106587827728966,0.936628579849929
"LINC02046",-1.11840328173132,4.9397389759969,2.60283565001222,0.106672700194935,0.936628579849929
"AL158835.1",-0.904120286954084,5.86792426539658,2.60156108699813,0.106758510806581,0.936628579849929
"AP003721.4",1.18423834215312,4.85848020876717,2.59604701755752,0.107130621974142,0.936628579849929
"AC010768.4",-1.90437889210628,3.61645654139755,2.59261054088466,0.107363248771279,0.936628579849929
"AC090150.1",-1.90437889210628,3.61645654139755,2.59261054088466,0.107363248771279,0.936628579849929
"AC093791.1",-1.35679673808486,4.19715515536501,2.59232866384847,0.107382354574712,0.936628579849929
"GS1-124K5.4",-0.993548003811196,5.69040012030582,2.59195400119478,0.107407755222647,0.936628579849929
"LINC01209",1.43000375883768,4.15517708062069,2.59172971829758,0.107422963872635,0.936628579849929
"LINC02615",0.991996540458973,5.01461330605408,2.59125622899548,0.107455079001735,0.936628579849929
"AC091607.2",1.35180733588382,4.30982577255889,2.59096606548083,0.107474764989541,0.936628579849929
"LINC02786",-1.66864237994029,3.86178762938789,2.58615300024775,0.107801882962968,0.936628579849929
"AL022323.3",0.868497502899662,6.89768048735787,2.5861022312791,0.107805339275089,0.936628579849929
"AP003717.1",-0.943979674473383,5.56922008018045,2.58430946095623,0.107927467732342,0.936628579849929
"AC000072.1",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC002428.2",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC004223.2",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC005034.5",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC007448.3",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC008517.1",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC008663.1",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC009163.6",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC009269.4",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC010280.2",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC010406.1",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC010974.1",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC011196.1",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC011603.3",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC012511.1",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
"AC012557.1",2.71211373256993,3.01844544792071,2.58301801557396,0.10801553868195,0.936628579849929
